tokens,labels
"['On O', 'Friday, O', 'the O', 'two O', 'were O', 'on O', 'their O', 'way O', 'to O', 'the O', 'crèche O', 'when O', 'the O', 'accident B-ACCIDENTS', 'happened. O', 'A O', 'motorcycle O', 'hit B-ACCIDENTS', 'the O', 'bike O', 'from O', 'behind O', 'and O', 'Venkatesan O', 'lost O', 'balance. O', 'Arulmozhi O', 'was O', 'on O', 'the O', 'back O', 'seat O', 'and O', 'Vanyashri O', 'was O', 'seated O', 'on O', 'the O', 'bike’s O', 'petrol O', 'tank. O', 'All O', 'three O', 'fell O', 'off O', 'the O', 'bike O', 'and O', 'while O', 'the O', 'parents O', 'escaped O', 'with O', 'bruises, O', 'the O', 'child O', 'sustained O', 'head O', 'injuries. O', 'Quoting O', 'doctors, O', 'police O', 'said O', 'the O', 'girl O', 'did O', 'not O', 'have O', 'any O', 'external O', 'injuries. O', 'She O', 'died O', 'on O', 'the O', 'spot, O', 'said O', 'an O', 'officer O', 'probing O', 'the O', 'case. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACCIDENTS', 'O', 'O', 'O', 'B-ACCIDENTS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['TIRUPUR: O', 'A O', '19-year-old O', 'woman O', 'was O', 'killed O', 'in O', 'an O', 'accident B-VEHICULAR_COLLISION', 'after O', 'a O', 'truck O', 'hit B-VEHICULAR_COLLISION', 'a O', 'bicycle O', 'in O', 'which O', 'she O', 'was O', 'travelling O', 'in O', 'Vellakoil O', 'in O', 'the O', 'district O', 'on O', 'Tuesday. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VEHICULAR_COLLISION', 'O', 'O', 'O', 'B-VEHICULAR_COLLISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['According O', 'to O', 'doctors, O', 'the O', 'boy O', 'was O', 'exhibiting O', '‘battered O', 'baby O', 'syndrome’ O', 'as O', 'he O', 'had O', 'different O', 'types O', 'of O', 'injuries, O', 'in O', 'different O', 'stages O', 'of O', 'healing, O', 'on O', 'his O', 'body, O', 'apparently O', 'inflicted O', 'upon O', 'him O', 'over O', 'a O', 'period O', 'of O', 'time. O', 'Following O', 'the O', 'fateful B-CRIME', 'assault I-CRIME', 'on O', 'March O', '28, O', 'the O', 'boy O', 'suffered O', 'subdural O', 'haemorrhage O', '(or O', 'hematoma), O', 'a O', 'type O', 'of O', 'bleeding O', 'that O', 'often O', 'occurs O', 'outside O', 'the O', 'brain O', 'as O', 'a O', 'result O', 'of O', 'severe O', 'fracture O', 'to O', 'the O', 'skull. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-CRIME', 'I-CRIME', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Al O', 'Shabaab O', 'frequently O', 'carries O', 'out O', 'bombings B-NORMAL_BOMBING', 'in O', 'Mogadishu O', 'and O', 'other O', 'parts O', 'of O', 'Somalia O', 'against O', 'the O', 'government O', 'and O', 'other O', 'targets. O']","['O', 'O', 'O', 'O', 'O', 'B-NORMAL_BOMBING', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The O', 'Gujarat O', 'government O', 'has O', 'ordered O', 'an O', 'investigation O', 'into O', 'the O', 'incident. B-FIRE', 'Two O', 'fire O', 'officers O', 'have O', 'been O', 'suspended O', 'for O', 'granting O', 'a O', 'safety O', 'clearance O', 'to O', 'the O', 'building. O', 'The O', 'police O', 'have O', 'arrested O', 'the O', 'Bhargav O', 'Bhutani, O', 'who O', 'ran O', 'the O', 'coaching O', 'centre, O', 'and O', 'have O', 'also O', 'registered O', 'a O', 'case O', 'against O', 'owners O', 'of O', 'the O', 'building O', '- O', 'Harshal O', 'Vekaria O', 'and O', 'Jignesh O', 'Padgal. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FIRE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A O', '33-year-old O', 'woman O', 'also O', 'died O', 'after O', 'a O', 'multi-vehicle O', 'crash B-VEHICULAR_COLLISION', 'on O', 'Friday O', 'near O', 'Fenton, O', 'Michigan, O', 'located O', 'south O', 'of O', 'Flint, O', 'Fenton O', 'police O', 'said. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VEHICULAR_COLLISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['IG O', '(Operations) O', 'Sushil O', 'Maan O', 'Singh O', 'Khopde O', 'said O', 'that O', '205 O', 'battalion O', 'of O', 'CoBRA O', 'conducted O', 'search O', 'and O', 'area O', 'domination O', 'operation O', 'in O', 'Chordiha O', 'hill O', 'falling O', 'under O', 'Rajauli O', 'police O', 'station O', 'where O', 'an O', 'encounter B-SHOOT_OUT', 'broke O', 'out O', 'with O', 'Maoists. O', 'He O', 'suspect O', 'that O', 'some O', 'others O', 'Maoists O', 'have O', 'received O', 'bullet O', 'injuries O', 'in O', 'the O', 'cross O', 'firing. B-SHOOT_OUT', 'However, O', 'the O', 'Maoists O', 'managed O', 'to O', 'escape, O', 'said O', 'Khode, O', 'adding O', 'that O', 'the O', 'slain O', 'was O', 'identified O', 'as O', 'Karoo O', 'Agedi. O', 'Further O', 'details O', 'are O', 'awaited O', 'as O', 'the O', 'search O', 'operation O', 'was O', 'still O', 'under O', 'way, O', 'he O', 'added. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SHOOT_OUT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SHOOT_OUT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The O', 'plane, O', 'owned O', 'by O', 'missionary O', 'firm O', 'Associated O', 'Mission O', 'Aviation O', '(AMA), O', 'was O', 'carrying O', 'three O', 'passengers O', 'and O', 'two O', 'crew, O', 'including O', 'the O', 'Dutch O', 'pilot. O', 'The O', 'other O', 'four O', 'victims O', 'were O', 'Indonesian. O', 'Rescue O', 'crew O', 'began O', 'work O', 'early O', 'on O', 'Thursday O', 'and O', 'all O', 'five O', 'bodies O', 'were O', 'recovered O', 'from O', 'the O', 'crash B-AVIATION_HAZARD', 'site, O', 'officials O', 'said. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-AVIATION_HAZARD', 'O', 'O', 'O']"
"['“The O', 'fire B-FIRE', 'broke I-FIRE', 'out I-FIRE', 'on O', 'the O', 'top O', 'floor O', 'of O', 'the O', 'Punjab O', 'Financial O', 'Corporation O', '(a O', 'state O', 'government O', 'undertaking) O', 'building. O', 'The O', 'office O', 'in O', 'which O', 'it O', 'broke O', 'out O', 'was O', 'rented O', 'out O', 'to O', 'the O', 'Punjab O', 'Accounts O', 'and O', 'Treasury O', 'branch. O', 'The O', 'officials O', 'of O', 'the O', 'branch O', 'had O', 'hired O', 'labourers O', 'to O', 'shift O', 'the O', 'files O', 'from O', 'there O', 'to O', 'their O', 'new O', 'office O', 'in O', 'the O', 'city O', 'when O', 'the O', 'fire B-FIRE', 'broke I-FIRE', 'out,” I-FIRE', 'Sharma O', 'told O', 'PTI. O', 'He O', 'added O', 'that O', 'the O', 'reason O', 'behind O', 'the O', 'fire O', 'was O', 'not O', 'immediately O', 'known. O']","['O', 'B-FIRE', 'I-FIRE', 'I-FIRE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FIRE', 'I-FIRE', 'I-FIRE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Around O', '3.40 O', 'p.m., O', 'a O', 'Bangalore O', 'Metropolitan O', 'Transport O', 'Corporation O', '(BMTC) O', 'bus O', 'heading O', 'from O', 'Kumbalgodu O', 'towards O', 'Kaggalipura O', 'collided B-VEHICULAR_COLLISION', 'with O', 'the O', 'two-wheeler, O', 'which O', 'was O', 'coming O', 'on O', 'the O', 'wrong O', 'side O', 'of O', 'the O', 'road. O', 'On O', 'impact, O', 'the O', 'fuel O', 'tank O', 'in O', 'the O', 'bus O', 'burst O', 'and O', 'the O', 'vehicle O', 'was O', 'engulfed O', 'in O', 'flames, O', 'said O', 'officials. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VEHICULAR_COLLISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['It O', 'was O', 'decided O', 'that O', 'the O', 'revenge O', 'would O', 'be O', 'taken O', 'on O', 'the O', '13th O', 'day O', 'of O', 'Pulwama O', 'attack B-SUICIDE_ATTACK', 'to O', 'pay O', '“best O', 'homage” O', 'to O', 'the O', 'slain O', 'CRPF O', 'personnel O', 'who O', 'lost O', 'their O', 'lives O', 'after O', 'a O', 'bus, O', 'part O', 'of O', 'a O', '78-vehicle O', 'convoy, O', 'they O', 'were O', 'travelling O', 'in O', 'was O', 'blown O', 'up O', 'by O', 'Adil’s O', 'car O', 'packed O', 'with O', 'over O', '200 O', 'kg O', 'of O', 'explosives O', 'on O', 'the O', 'Jammu-Srinagar O', 'highway, O', 'said O', 'the O', 'source. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SUICIDE_ATTACK', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Police O', 'said O', 'that O', 'the O', 'deceased O', 'were O', 'identified O', 'as O', 'Badal O', 'Hansda, O', '60, O', 'Pabnit O', 'Besra, O', '38, O', 'Surajmani O', 'Soren, O', '33, O', 'Gulabi O', 'Murmu, O', '27, O', 'and O', 'her O', 'son O', 'Sunil O', 'Marandi,8. O', 'One O', 'of O', 'the O', 'injured, O', 'Rakha O', 'Murmu, O', '26, O', 'said O', 'that O', 'more O', 'than O', '70 O', 'villagers O', 'had O', 'boarded O', 'the O', 'bus, O', 'which O', 'started O', 'from O', 'Dumka O', 'around O', '2.45am, O', 'heading O', 'for O', 'Madhupur O', 'in O', 'Deoghar. O', '“The O', 'bus O', 'was O', 'in O', 'full O', 'speed O', 'and O', 'the O', 'driver O', 'seemed O', 'to O', 'be O', 'dozing, O', 'which O', 'led O', 'to O', 'the O', 'accident,” B-ACCIDENTS']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACCIDENTS']"
"['The O', 'Administration O', 'and O', 'the O', 'fire O', 'brigade O', 'department O', 'have O', 'failed O', 'to O', 'take O', 'any O', 'action O', 'against O', 'the O', 'shopkeepers O', 'who O', 'were O', 'illegally O', 'running O', 'their O', 'shops O', 'at O', 'the O', 'two O', 'furniture O', 'markets O', 'here. O', 'The O', 'fire O', 'department O', 'issued O', 'notices O', 'to O', 'the O', 'shopkeepers O', 'for O', 'not O', 'having O', 'adequate O', 'fire O', 'safety O', 'arrangements O', 'after O', 'the O', 'fire B-FIRE', 'broke I-FIRE', 'out I-FIRE', 'in O', 'April O', 'this O', 'year O', 'at O', 'a O', 'furniture O', 'market. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FIRE', 'I-FIRE', 'I-FIRE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Bus B-TRANSPORT_HAZARDS', 'falls I-TRANSPORT_HAZARDS', 'from O', 'bridge O', 'in O', 'TN, O', '14 O', 'injured O']","['B-TRANSPORT_HAZARDS', 'I-TRANSPORT_HAZARDS', 'O', 'O', 'O', 'O', 'O', 'O']"
"['An O', 'auto-rickshaw, O', 'driven O', 'by O', 'a O', '13-year-old O', 'boy, O', 'rammed B-ACCIDENTS', 'into O', 'a O', 'motorcycle, O', 'killing O', 'its O', '21-year-old O', 'rider O', 'near O', 'the O', 'EWS O', 'Colony O', 'in O', 'Maloya O', 'on O', 'Saturday. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ACCIDENTS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Those O', 'rockets, O', 'as O', 'well O', 'as O', 'artillery O', 'fire O', 'and O', 'air B-SURGICAL_STRIKES', 'strikes, I-SURGICAL_STRIKES', 'killed O', '17 O', 'civilians, O', 'said O', 'the O', 'Observatory. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SURGICAL_STRIKES', 'I-SURGICAL_STRIKES', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The O', 'heavily O', 'armed O', 'militants O', 'tried O', 'to O', 'strike B-SURGICAL_STRIKES', 'the O', 'CRPF O', 'camp, O', 'located O', 'very O', 'close O', 'to O', 'SMHS O', 'Hospital O', 'from O', 'where O', 'Lashkar-e-Taiba O', 'militant O', 'Naveed O', 'Jutt O', 'alias O', 'Abu O', 'Hanzala O', 'was O', 'freed O', 'from O', 'police O', 'custody O', 'by O', 'terrorists O', 'on O', 'February O', '6. O']","['O', 'O', 'O', 'O', 'O', 'O', 'B-SURGICAL_STRIKES', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Train O', 'services O', 'on O', 'the O', 'Jhansi-Kanpur O', 'route, O', 'which O', 'had O', 'been O', 'closed O', 'following O', 'the O', 'accident, B-TRAIN_COLLISION', 'resumed O', 'on O', 'Tuesday, O', 'though O', 'the O', 'trains O', 'were O', 'allowed O', 'to O', 'pass O', 'at O', 'a O', 'slow O', 'speed O', 'on O', 'the O', 'repaired O', 'tracks, O', 'officials O', 'said. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TRAIN_COLLISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['2 O', 'killed O', 'as O', 'car B-TRANSPORT_HAZARDS', 'crashes I-TRANSPORT_HAZARDS', 'into O', 'road O', 'divider O', 'on O', 'Delhi’s O', 'Ring O', 'Road O']","['O', 'O', 'O', 'B-TRANSPORT_HAZARDS', 'I-TRANSPORT_HAZARDS', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['The O', 'accident B-ACCIDENTS', 't', 'O', 'place O', 'in O', 'Haryana’s O', 'Palwal O', 'district O', 'when O', 'the O', 'family O', 'was O', 'on O', 'its O', 'way O', 'from O', 'Mohali O', 'to O', 'Mathura, O', 'Palwal O', 'superintendent O', 'of O', 'police O', '(SP) O', 'Waseem O', 'Akram O', 'said. O']","['O', 'B-ACCIDENTS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Later, O', 'the O', 'Maoists O', 'called O', 'the O', 'railway O', 'control O', 'room O', 'in O', 'Malda O', 'through O', 'the O', 'abducted O', 'ASM, O', 'and O', 'threatened B-TERRORIST_ATTACK', 'to I-TERRORIST_ATTACK', 'kill I-TERRORIST_ATTACK', 'the O', 'captives, O', '“if O', 'trains O', 'are O', 'allowed O', 'to O', 'ply O', 'on O', 'the O', 'Kiul-Jamalpur O', 'section.” O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-TERRORIST_ATTACK', 'I-TERRORIST_ATTACK', 'I-TERRORIST_ATTACK', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Once O', 'famous O', 'for O', 'an O', 'award-winning O', 'film O', 'of O', 'the O', 'same O', 'name, O', 'the O', 'South O', 'Korean O', 'city O', 'of O', 'Miryang O', 'became O', 'a O', 'scene O', 'of O', 'horror O', 'on O', 'Friday O', 'as O', 'flames B-FIRE', 'and O', 'toxic O', 'smoke O', 'swept O', 'through O', 'a O', 'hospital, O', 'killing O', 'at O', 'least O', '37 O', 'people O', 'and O', 'injuring O', 'more O', 'than O', '140. O', 'South O', 'Korea’s O', 'deadliest O', 'fire B-FIRE', 'in O', 'almost O', 'a O', 'decade O', 'followed O', 'one B-FIRE', 'last O', 'month O', 'that O', 'killed O', '29 O', 'people, O', 'reviving O', 'concern O', 'over O', 'safety O', 'standards, O', 'as O', 'the O', 'hospital O', 'director O', 'said O', 'current O', 'law O', 'did O', 'not O', 'require O', 'the O', 'building O', 'to O', 'have O', 'a O', 'sprinkler O', 'system. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FIRE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FIRE', 'O', 'O', 'O', 'O', 'O', 'B-FIRE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Hit-and-run B-VEHICULAR_COLLISION', 'case: O', '17-year-old O', 'biker O', 'dies O', 'in O', 'Thane O']","['B-VEHICULAR_COLLISION', 'O', 'O', 'O', 'O', 'O', 'O']"
"['When O', 'the O', 'car O', 'was O', 'nearing O', 'toll O', 'plaza, O', 'the O', 'driver O', 'lost O', 'control O', 'of O', 'the O', 'vehicle, O', 'which O', 'hit O', 'the O', 'median O', 'and O', 'later O', 'collided B-VEHICULAR_COLLISION', 'with O', 'a O', 'van O', 'heading O', 'towards O', 'Karur. O', 'Ravindran, O', 'Bagyasri O', 'and O', 'Azhagu O', 'Manivannan, O', 'were O', 'killed O', 'on O', 'the O', 'spot. O', 'Malarkodi O', 'and O', 'the O', 'baby O', 'girl O', 'suffered O', 'serious O', 'injuries O', 'and O', 'were O', 'rushed O', 'to O', 'a O', 'private O', 'hospital O', 'in O', 'the O', 'town, O', 'police O', 'sources O', 'said. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VEHICULAR_COLLISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Fire B-FIRE', 'triggers O', 'explosion O', 'in O', 'outer O', 'Delhi O', 'scrap O', 'godown, O', 'injures O', '30 O']","['B-FIRE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['A O', '45-year-old O', 'army O', 'man, O', 'who O', 'was O', 'home O', 'to O', 'mourn O', 'the O', 'death O', 'of O', 'his O', 'teenage O', 'son, O', 'was O', 'killed B-SHOOT_OUT', 'by O', 'suspected O', 'militantsin O', 'Jammu O', 'and O', 'Kashmir’s O', 'Kulgam O', 'district O', 'on O', 'Monday. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-SHOOT_OUT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['2 O', 'killed O', 'after O', 'speeding O', 'car B-VEHICULAR_COLLISION', 'crashes I-VEHICULAR_COLLISION', 'into O', '6 O', 'vehicles O', 'in O', 'Navi O', 'Mumbai O']","['O', 'O', 'O', 'O', 'B-VEHICULAR_COLLISION', 'I-VEHICULAR_COLLISION', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Three O', 'persons O', 'of O', 'the O', 'same O', 'family, O', 'including O', 'a O', 'woman, O', 'were O', 'killed O', 'and O', 'a O', 'two-year-old O', 'girl O', 'child O', 'and O', 'another O', 'woman O', 'suffered O', 'injuries, O', 'in O', 'a O', 'car-van B-VEHICULAR_COLLISION', 'collision I-VEHICULAR_COLLISION', 'near O', 'Keerambur O', 'toll O', 'plaza, O', 'near O', 'here, O', 'on O', 'Wednesday. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VEHICULAR_COLLISION', 'I-VEHICULAR_COLLISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Kanpur: O', 'Four O', 'persons O', 'including O', 'two O', 'minors O', 'kids O', 'and O', 'a O', 'woman O', 'were O', 'killed O', 'while O', 'more O', 'than O', '24 O', 'others O', 'were O', 'injured O', 'after O', 'the O', 'tractor-trolley O', 'they O', 'were O', 'travelling O', 'on O', 'collided B-VEHICULAR_COLLISION', 'with O', 'a O', 'container O', 'truck O', 'on O', 'Kanpur-Allahabad O', 'highway O', 'in O', 'Maharajpur O', 'police O', 'area O', 'of O', 'the O', 'district O', 'on O', 'Tuesday. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-VEHICULAR_COLLISION', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['An O', 'encounter B-SHOOT_OUT', 'erupted O', 'in O', ""Sopore's O"", 'Malmanpora O', 'area O', 'after O', 'a O', 'joint O', 'team O', 'of O', ""Army's O"", '22RR, O', 'the O', 'police O', 'and O', 'CRPF O', 'launched O', 'cordon O', 'and O', 'search O', 'operation O', 'in O', 'the O', 'morning. O']","['O', 'B-SHOOT_OUT', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Woman O', 'dies O', 'in O', 'Chennai O', 'road O', 'accident B-VEHICULAR_COLLISION']","['O', 'O', 'O', 'O', 'O', 'B-VEHICULAR_COLLISION']"
"['The O', 'air-conditioned O', 'bus O', 'of O', 'the O', 'UP O', 'State O', 'Road O', 'Transport O', 'Corporation O', '(UPSRTC) O', 'bus, O', 'with O', 'seven O', 'people O', 'on O', 'board, O', 'was O', 'on O', 'its O', 'way O', 'to O', 'Lucknow O', 'from O', 'Delhi O', 'when O', 'the O', 'incident B-FIRE', 't', 'O', 'place O', 'near O', 'the O', 'expressway’s O', '77th O', 'milestone, O', 'which O', 'falls O', 'under O', 'Karhal O', 'police O', 'station O', 'area O', 'in O', 'Mainpuri O', 'district, O', 'at O', 'around O', '1am. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FIRE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['Four O', 'migrant O', 'workers O', 'were O', 'charred O', 'to O', 'death O', 'in O', 'a O', 'major O', 'fire B-FIRE', 'that O', 'broke O', 'out O', 'in O', 'the O', 'shed O', 'of O', 'a O', 'mattress O', 'manufacturing O', 'unit O', 'and O', 'an O', 'adjacent O', 'godown O', 'located O', 'in O', 'Bhusari O', 'Colony O', 'in O', 'Kothrud O', 'on O', 'Wednesday O', 'evening. O']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FIRE', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
